"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"15","Llama Secretaría de Salud a redoblar esfuerzos contra la influenza https://t.co/JJSZg9JVdq https://t.co/HC440SAG2W",FALSE,0,NA,2018-03-01 02:26:16,FALSE,NA,"969036065939083264",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","VanguardiaCDMX",0,FALSE,FALSE,NA,NA
"16","Llama Secretaría de Salud a redoblar esfuerzos contra la influenza https://t.co/rZqvOikdfr https://t.co/YNYbiwrdL7",FALSE,0,NA,2018-03-01 02:26:12,FALSE,NA,"969036049652559873",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Vanguardia_Son",0,FALSE,FALSE,NA,NA
"17","Llama Secretaría de Salud a redoblar esfuerzos contra la influenza https://t.co/3gd8A7JSQk https://t.co/oeT3NYiu5T",FALSE,0,NA,2018-03-01 02:25:10,FALSE,NA,"969035788271980544",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","VanguardiaSon",0,FALSE,FALSE,NA,NA
"18","Selain infeksi virus seperti pilek/influenza,ada beberapa penyebab lain dari tenggorokan kering,salah satunya merokok",FALSE,0,NA,2018-03-01 02:24:58,FALSE,NA,"969035736665092096",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","tambahberat",0,FALSE,FALSE,NA,NA
"19","Vacunación contra influenza se adelanta para trabajadores de la salud https://t.co/17XPf5CEqP https://t.co/iCMJsv7hj7",FALSE,0,NA,2018-03-01 02:24:29,FALSE,NA,"969035617991581696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InetTvDigital",1,FALSE,FALSE,NA,NA
"20","Poor kiddo. She has the flu a few weeks ago and now an ear infection. I was very surprised as she isn’t prone to ea… https://t.co/7DtB9Iw5NO",FALSE,0,NA,2018-03-01 02:23:50,TRUE,NA,"969035454942244864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JenTheTech",0,FALSE,FALSE,NA,NA
"21","Strategic plan for developing a universal influenza vaccine — Science… https://t.co/nml6s1GJfw",FALSE,0,NA,2018-03-01 02:23:34,FALSE,NA,"969035385522278400",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","NBBgist",0,FALSE,FALSE,NA,NA
"22","The trifecta.  Influenza Type A, Strep Throat and a stomach bug.  Fun times.",FALSE,3,NA,2018-03-01 02:22:58,FALSE,NA,"969035235026522112",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","BeOurGuestMike",0,FALSE,FALSE,NA,NA
"23","@josephrhageman @AmerAcadPeds @NPR @AubreyNPRFood Just saying ,he's going to go public again,about the statistics a… https://t.co/Pmiecbd1NC",FALSE,0,"josephrhageman",2018-03-01 02:20:43,TRUE,"968625073216159745","969034667935453184","918148929107189760","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JXanthone",0,FALSE,FALSE,NA,NA
"24","#Local No fallo estrategia anti influenza  https://t.co/MOSbjPUSXk https://t.co/4AnJt0L1ZH",FALSE,0,NA,2018-03-01 02:15:05,FALSE,NA,"969033250336378887",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RRNoticiasqro",0,FALSE,FALSE,NA,NA
"25","Los cambios de clima propician que los virus estén al acecho. ¡Protégete! Y sigue las recomendaciones para prevenir… https://t.co/WMJb4rrVoR",FALSE,0,NA,2018-03-01 02:14:56,TRUE,NA,"969033212579196928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GobiernoJalisco",0,FALSE,FALSE,NA,NA
"26","Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates | NEJM https://t.co/J5ehUqLo1o",FALSE,0,NA,2018-03-01 02:14:10,FALSE,NA,"969033020794695680",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","GeoffreyNimmo",0,FALSE,FALSE,NA,NA
"27","@miyameeooww As usual, got hospitalized few times due to influenza &amp; other common diseases and most insurance compa… https://t.co/7aDPTQ43b2",FALSE,1,"miyameeooww",2018-03-01 02:14:02,TRUE,"969019594210881536","969032987340808192","815867126292496385","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deckzero7",0,FALSE,FALSE,NA,NA
"28","Strategic plan for developing a universal influenza vaccine https://t.co/a5MPSyN3p8",FALSE,0,NA,2018-03-01 02:13:10,FALSE,NA,"969032767131578368",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","EagleStarNET",0,FALSE,FALSE,NA,NA
"29","si tengo influenza me dan incapacidad y me pagan??",FALSE,0,NA,2018-03-01 02:11:17,FALSE,NA,"969032295729393664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnalyMelo",0,FALSE,FALSE,NA,NA
"30","La campaña de vacunación contra la Influenza en Soledad llegó a su fin https://t.co/I2cRsr5hY6",FALSE,0,NA,2018-03-01 02:09:49,FALSE,NA,"969031923829039104",NA,"<a href=""https://bitly.com/"" rel=""nofollow"">Bitly</a>","PuntodeVistaSLP",0,FALSE,FALSE,NA,NA
"31","For time #influenza B #infected patient was admitted to STIDH #Kathmandu #Nepal. Meaning #flu B is widespread &amp; bec… https://t.co/3coSUMOFSk",FALSE,0,NA,2018-03-01 02:09:14,TRUE,NA,"969031778655752192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","drsherbdr3",0,FALSE,FALSE,NA,NA
"32","Llaman a vacunarse contra la influenza en Sonora :: https://t.co/WZ3Z3DoMws vía @elchiltepin",FALSE,0,NA,2018-03-01 02:08:27,FALSE,NA,"969031579862528005",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elchiltepin",0,FALSE,FALSE,NA,NA
"33","¿Qué creen? Que por no descansar lo suficiente tuve una recaída de la influenza de hace dos… https://t.co/62YQal1ZpZ",FALSE,0,NA,2018-03-01 02:06:07,FALSE,NA,"969030993515458560",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MinelaVargas",0,FALSE,FALSE,NA,NA
"34","INS transfiere alta tecnología para el diagnóstico de influenza en Tumbes https://t.co/78Tniekvn9 https://t.co/PJ1Vwtkyao",FALSE,0,NA,2018-03-01 02:05:49,FALSE,NA,"969030918395564033",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","CristopherMRA",0,FALSE,FALSE,NA,NA
"35","@melaniemariel11 Ya se les acabo de quitar la mierda esa de influenza",FALSE,0,"melaniemariel11",2018-03-01 02:05:03,FALSE,"969023455625654272","969030727319937024","234473531","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernardhs21",0,FALSE,FALSE,NA,NA
"36","Llama Secretaría de Salud a redoblar esfuerzos contra la influenza https://t.co/TzW2cWLZLn",FALSE,0,NA,2018-03-01 02:04:38,FALSE,NA,"969030620952387584",NA,"<a href=""http://www.sonoraplural.com"" rel=""nofollow"">sonoraplural</a>","SonoraPlural",0,FALSE,FALSE,NA,NA
"37","@jmc_valdivia @CesarFuentes15 @PhMoraga @GirealaDerecha @Elephantblue13 @SusanaV88945926 @chilepuro @El__Exorcista_… https://t.co/Q1PLzHTyt3",FALSE,0,"jmc_valdivia",2018-03-01 02:02:23,TRUE,"968926585356201985","969030053987323904","889467970455556097","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","patoazul50",0,FALSE,FALSE,NA,NA
"38","NIH agency's priority: Developing universal flu vaccine: Feb. 28 (UPI) -- The Nationals Institutes of Health is wor… https://t.co/qn13MXZEGn",FALSE,0,NA,2018-03-01 02:02:10,TRUE,NA,"969030000132304896",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","NewsUpdate24Int",0,FALSE,FALSE,NA,NA
"39","Due to some failed Constitution (Stamina) tests, some of our hosts have contracted the Amber Rage (influenza). Due… https://t.co/MmRhXPWLsX",FALSE,1,NA,2018-03-01 01:59:58,TRUE,NA,"969029447348310021",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wothedaspodcast",0,FALSE,FALSE,NA,NA
"40","Amor 101 - Transmitiendo éxitos románticos y noticias desde Guaymas Sonora México https://t.co/qVaXs4gLQ0",FALSE,0,NA,2018-03-01 01:59:53,FALSE,NA,"969029426007588864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amor101oficial",1,FALSE,FALSE,NA,NA
"41","@DiamondDay @faewings @MaslowMama @JackPosobiec @imjamesbarr Easily stupidest thing I've read today. How would you… https://t.co/1NZxoQkCBb",FALSE,1,"DiamondDay",2018-03-01 01:57:59,TRUE,"969018276129923072","969028946867126272","15194790","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JordanARVieira",0,FALSE,FALSE,NA,NA
"42","Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates https://t.co/qmijGkhJRC",FALSE,0,NA,2018-03-01 01:54:08,FALSE,NA,"969027978456895490",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Loose_Lab_Rat",0,FALSE,FALSE,NA,NA
"43","A vacunarse contra la influenza. Revisa si estas en los grupos de riesgo y tienes indicación de vacuna. https://t.co/UKuEG0qXqF",FALSE,2,NA,2018-03-01 01:53:10,FALSE,NA,"969027736470683648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrLoubiesDerma",1,FALSE,FALSE,NA,NA
"44","Creeeeeo y solo creo que tengo influenza",FALSE,0,NA,2018-03-01 01:52:37,FALSE,NA,"969027596112617472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Officialvale_yo",0,FALSE,FALSE,NA,NA
"45","@ElTioMamo @Malita_ Para la influenza del terror de este año?",FALSE,1,"ElTioMamo",2018-03-01 01:52:31,FALSE,"968819384306356224","969027573203308544","3396001858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fran_Candia",0,FALSE,FALSE,NA,NA
"46","@tunejunkE Even more, but 140 characters stopped me! LOL.
This may be where the next huge FF starts. People smarter… https://t.co/fYfhYPtgOK",FALSE,1,"tunejunkE",2018-03-01 01:52:21,TRUE,"969026056534425600","969027528617676800","740982364734521344","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AdventureGirl66",0,FALSE,FALSE,NA,NA
"47","lol I don’t even have influenza",FALSE,4,NA,2018-03-01 01:52:04,FALSE,NA,"969027458501574656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sorryitsaubrey",0,FALSE,FALSE,NA,NA
"48","Influenza strain causes intense flu season https://t.co/uCMHVYWCb3",FALSE,0,NA,2018-03-01 01:49:09,FALSE,NA,"969026725752524800",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","diseasepandemi1",0,FALSE,FALSE,NA,NA
"49","if you have a chest infection, or you have influenza b DO NOT come into work. i am 90% sure that i'm dying <ed><U+00A0><U+00BE><ed><U+00B4><U+00A7><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><ed><U+00A0><U+00BE><ed><U+00B4><U+0092><ed><U+00A0><U+00BE><ed><U+00B4><U+00A2>",FALSE,0,NA,2018-03-01 01:48:23,FALSE,NA,"969026531656806400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadeizzy_",0,FALSE,FALSE,NA,NA
"50","@BobbyJudo I believe that would actually be “Influenza Bea.”",FALSE,0,"BobbyJudo",2018-03-01 01:47:53,FALSE,"969016681119936513","969026406167400448","107937850","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jljzen",0,FALSE,FALSE,NA,NA
"51","Llama Secretaría de Salud a redoblar esfuerzos contra la influenza https://t.co/kygPnNNyUo",FALSE,0,NA,2018-03-01 01:47:09,FALSE,NA,"969026220087111685",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RevistaNoroeste",0,FALSE,FALSE,NA,NA
"52","Llama Secretaría de Salud a redoblar esfuerzos contra la influenza https://t.co/i1i8srdrgz",FALSE,1,NA,2018-03-01 01:47:07,FALSE,NA,"969026211627327489",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RevistaNoroeste",0,FALSE,FALSE,NA,NA
"53","Esto se me quedo muy grabado hace unos años cuando estuvo denso lo de la influenza, pasumecha fue cuando estaba en… https://t.co/CcCrJNKjFq",FALSE,0,NA,2018-03-01 01:46:19,TRUE,NA,"969026013337448449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rodrigoarreola_",0,FALSE,FALSE,NA,NA
"54","Llama Secretaría de Salud a redoblar esfuerzos contra la influenza – El Portal de la Gente https://t.co/IZ4Y2oRzxb… https://t.co/4hrHbNy1rU",FALSE,1,NA,2018-03-01 01:46:19,TRUE,NA,"969026012808990721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PortalDeLaGente",0,FALSE,FALSE,NA,NA
"55","investigators tackle influenza virus as statuses almostdouble in a 7 days https://t.co/eRbS8lU0jr",FALSE,0,NA,2018-03-01 01:45:11,FALSE,NA,"969025725931061248",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","em6323787",0,FALSE,FALSE,NA,NA
"56","@Kanasam Influenza, baby!",FALSE,0,"Kanasam",2018-03-01 01:44:36,FALSE,"968996193941508097","969025578379743232","101360509","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BettyParCiParLa",0,FALSE,FALSE,NA,NA
"57","Calgary sees 5 times more cases of influenza than Edmonton as first numbers released … https://t.co/k908bNsyG0 <U+279C>… https://t.co/dm9F19KcFN",FALSE,0,NA,2018-03-01 01:44:25,TRUE,NA,"969025532183670785",NA,"<a href=""http://ruebot.net"" rel=""nofollow"">cbc_diff</a>","cbc_diff",0,FALSE,FALSE,NA,NA
"58","<U+3010><U+4ECA><U+65E5><U+5F79><U+306B><U+7ACB><U+3064><U+304A><U+3059><U+3059><U+3081><U+8A18><U+4E8B><U+3011><U+3010><U+30A4><U+30F3><U+30D5><U+30EB><U+30A8><U+30F3><U+30B6><U+4E88><U+9632><U+63A5><U+7A2E><U+3011><U+73FE><U+5F79><U+770B><U+8B77><U+52A9><U+624B><U+304C><U+6559><U+3048><U+308B>2016<U+5E74><U+7248><U+7279><U+5FB4><U+3068><U+6CE8><U+610F><U+70B9>https://t.co/Qc2qnVbPkw",FALSE,0,NA,2018-03-01 01:41:49,FALSE,NA,"969024877742112768",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","mamaru0911",0,FALSE,FALSE,NA,NA
"59","This influenza shit is not a joke",FALSE,1,NA,2018-03-01 01:37:55,FALSE,NA,"969023898850398209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","novachek_abby",0,FALSE,FALSE,NA,NA
"60","Me siento como culo. Si me dio influenza otra vez me wa cagaL en la madre del diablo... https://t.co/w6T3q5l5Sw",FALSE,0,NA,2018-03-01 01:37:51,FALSE,NA,"969023882840731649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","siu_flower",0,FALSE,FALSE,NA,NA
"61","US - California: Dodgers deal with an outbreak of flulike illness: 'I haven't seen anything like this'  https://t.co/z6GUmPQ4k2 h/t Shiloh",FALSE,1,NA,2018-03-01 01:37:39,FALSE,NA,"969023832790052864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FluTrackers",0,FALSE,FALSE,NA,NA
"62","NIH agency's priority: Developing universal flu vaccine: Feb. 28 (UPI) -- The Nationals Institutes of Health is wor… https://t.co/2sEQj1iL25",FALSE,0,NA,2018-03-01 01:36:04,TRUE,NA,"969023434314272768",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","NewsUpdate24Int",0,FALSE,FALSE,NA,NA
"63","Another reason to get an annual flu shot! Protect the brain from the effects of influenza especially H3N2 https://t.co/bybRbcjjFH",FALSE,0,NA,2018-03-01 01:35:43,FALSE,NA,"969023342920511488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RunningNurse12",0,FALSE,FALSE,NA,NA
"64","""She can fuck as many kids as she likes as long as this pic exists!"" - when MMA media and MMA fans get together wit… https://t.co/tOZrxSzhKK",FALSE,1,NA,2018-03-01 01:35:10,TRUE,NA,"969023205385089024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DavidCastilloAC",0,FALSE,FALSE,NA,NA
"65","Llama Secretaría de Salud a redoblar esfuerzos contra la influenza – https://t.co/wPaS3f26Pq®… https://t.co/XVvb6sM14M",FALSE,0,NA,2018-03-01 01:34:57,TRUE,NA,"969023151668649988",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Podio_Mx",0,FALSE,FALSE,NA,NA
"66","How to Protect Yourself From Influenza B Right Now - Consumer Reports https://t.co/IjOrb8Z0ex",FALSE,0,NA,2018-03-01 01:32:19,FALSE,NA,"969022487282552832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UCrohns_DrB",0,FALSE,FALSE,NA,NA
"67","<ed><U+00A0><U+00BC><ed><U+00BE><U+00A7> | 4 muertos y 54 casos confirmados en Sonora por Influenza https://t.co/6HmsmCP1ps 

Entrevista a doctor Gerardo… https://t.co/e9nMMNvNwn",FALSE,2,NA,2018-03-01 01:31:29,TRUE,NA,"969022279094079488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pplanadigital",1,FALSE,FALSE,NA,NA
"68","Llama Secretaría de Salud a redoblar esfuerzos contra la influenza https://t.co/LZ2O8rr4QZ",FALSE,0,NA,2018-03-01 01:31:13,FALSE,NA,"969022210781405185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Percepcioon",0,FALSE,FALSE,NA,NA
"69","Llama Secretaría de Salud a redoblaresfuerzos contra la influenza &gt; https://t.co/mp8CrJiHYM https://t.co/VUYzpIY3Nr",FALSE,0,NA,2018-03-01 01:31:02,FALSE,NA,"969022165927505920",NA,"<a href=""http://www.archivoconfidencial.com.mx"" rel=""nofollow"">archivoconfidencial</a>","Archivoconfiden",0,FALSE,FALSE,NA,NA
"70","Llama Secretaría de Salud a redoblar esfuerzos contra la influenza https://t.co/JMERZvsCQ8 https://t.co/474muWZX5r",FALSE,0,NA,2018-03-01 01:30:57,FALSE,NA,"969022144670765061",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","notacentralmx",0,FALSE,FALSE,NA,NA
"71","Llama Secretaría de Salud a redoblar esfuerzos contra la influenza https://t.co/3iM6WHdoi3",FALSE,0,NA,2018-03-01 01:27:52,FALSE,NA,"969021366908407808",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","entregrillos",0,FALSE,FALSE,NA,NA
"72","Llama Secretaría de Salud a redoblar esfuerzos contra la influenza - Hermosillo, Sonora, febrero 28 de 2018.- ...… https://t.co/AR4q2BVuvO",FALSE,0,NA,2018-03-01 01:27:50,TRUE,NA,"969021361778823169",NA,"<a href=""http://entregrillosychapulines.com/"" rel=""nofollow"">Entregrillos</a>","hiramrodriguez1",0,FALSE,FALSE,NA,NA
"73","La vida se empeña en que sea gordita. Si no me chocan, me da influenza y no puedo ir al gimnasio #AsiNoSePinchesPuede #soyUnaPincheGorda",FALSE,0,NA,2018-03-01 01:26:30,FALSE,NA,"969021026616135680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cjazz",0,FALSE,FALSE,NA,NA
"74","Essas digital influenza fznd propagando de nmd e jbl falsos q a “loja on-line” deu ... pqp
Eu mato",FALSE,0,NA,2018-03-01 01:25:47,FALSE,NA,"969020844138745856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","victornishioka",0,FALSE,FALSE,NA,NA
"75","Grippe-Folgen: Influenza-Virus schadet auch unserem Gehirn https://t.co/FsevtIcs51 https://t.co/AK0zansaoL",FALSE,0,NA,2018-03-01 01:22:42,FALSE,NA,"969020068066742272",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","DBHealthTips",0,FALSE,FALSE,NA,NA
"76","Grippe-Folgen: Influenza-Virus schadet auch unserem Gehirn https://t.co/j4MoBaORFG https://t.co/zzdk0cKYH5",FALSE,0,NA,2018-03-01 01:22:40,FALSE,NA,"969020059623583744",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","DBHealthTips",0,FALSE,FALSE,NA,NA
"77","https://t.co/exDqW4zEle",FALSE,0,NA,2018-03-01 01:21:07,FALSE,NA,"969019668420792320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freitagsfrau",0,FALSE,FALSE,NA,NA
"78","Extermination of influenza virus H1N1 by a new visible-light-induced photocatalyst under fluorescent light?… https://t.co/FGoU67UBCb",FALSE,0,NA,2018-03-01 01:20:25,TRUE,NA,"969019492343930882",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FluTrackers",1,FALSE,FALSE,NA,NA
"79","En visperas de la influenza",FALSE,0,NA,2018-03-01 01:20:24,FALSE,NA,"969019489131130882",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brunoangulo",0,FALSE,FALSE,NA,NA
"80","Additionally @Montagraph has been warning us for months that the CDC was potentially weaponizing influenza and it h… https://t.co/SnNvkXFG0a",FALSE,3,"AdventureGirl66",2018-03-01 01:18:41,TRUE,"968998492185088005","969019059604938752","811629276214620160","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AdventureGirl66",2,FALSE,FALSE,NA,NA
"81","One week after influenza and pneumonia we are celebrating “Rare Disease Day” https://t.co/dm9ZTjGpb3",FALSE,2,NA,2018-03-01 01:18:16,FALSE,NA,"969018950875926528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbramsonB",0,FALSE,FALSE,NA,NA
"82","Vaccination without Litigation — Addressing Religious Objections to Hospital Influenza-Vaccination Mandates | NEJM https://t.co/pv22yMlqpg",FALSE,0,NA,2018-03-01 01:16:42,FALSE,NA,"969018557332971520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DoctorPanama",0,FALSE,FALSE,NA,NA
"83","@faewings @MaslowMama @JackPosobiec @imjamesbarr So far this year guns have been responsible for the death of 2336… https://t.co/lifjoKGYEo",FALSE,0,"DiamondDay",2018-03-01 01:15:35,TRUE,"969014407660384256","969018276129923072","15194790","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DiamondDay",0,FALSE,FALSE,NA,NA
"84","Influenza pandemics and avian flu | The BMJ https://t.co/pA15UtBzv6",FALSE,0,NA,2018-03-01 01:13:18,FALSE,NA,"969017704349802496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","HydroPowers",0,FALSE,FALSE,NA,NA
"85","Llama Secretaría de Salud a redoblar esfuerzos contra la influenza https://t.co/G0W7ArEmw0",FALSE,0,NA,2018-03-01 01:12:59,FALSE,NA,"969017625006235648",NA,"<a href=""http://sonorahoy.com/local.php"" rel=""nofollow"">SonoraHoy</a>","sonorahoy",0,FALSE,FALSE,NA,NA
"86","Evita que tu familia se enferme, acude a tu Unidad Médica mas cercana por tu vacuna contra la influenza… https://t.co/Omf060dYG9",FALSE,5,NA,2018-03-01 01:10:00,TRUE,NA,"969016872200015877",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ssaludsonora",6,FALSE,FALSE,NA,NA
"87","Zimbabwe: Pneumonia outbreak in Harare https://t.co/5ZabfN0ddw h/t Shiloh",FALSE,0,NA,2018-03-01 01:09:19,FALSE,NA,"969016700610936832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FluTrackers",1,FALSE,FALSE,NA,NA
"88","Concluyen con 36 mil vacunas prevención de Influenza en Soledad GS https://t.co/9yVf70K4t4",FALSE,0,NA,2018-03-01 01:07:48,FALSE,NA,"969016318832889856",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Acontecersl",0,FALSE,FALSE,NA,NA
"89","Concluyen con 36 mil vacunas prevención de Influenza en Soledad GS https://t.co/uEtf8Kz862",FALSE,0,NA,2018-03-01 01:07:48,FALSE,NA,"969016318744723456",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","adolfoReportero",0,FALSE,FALSE,NA,NA
"90","@CrisSanchezTV Ahora soy de ustedes!!! Hoy si creo que debieron profundizar en el tema de la influenza... Cristian!… https://t.co/tNDCrtCCaA",FALSE,0,"CrisSanchezTV",2018-03-01 01:07:02,TRUE,"969005686737612800","969016127673307139","1401246517","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","olivita_adriana",0,FALSE,FALSE,NA,NA
"91","Influenza B. Fuck.",FALSE,0,NA,2018-03-01 01:06:33,FALSE,NA,"969016004238979072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jljzen",0,FALSE,FALSE,NA,NA
"92","There have been several reported cases of Canine Influenza in neighbouring  Simcoe county .  Please read the... https://t.co/FFVG3c9gdU",FALSE,0,NA,2018-03-01 01:03:57,FALSE,NA,"969015347998228480",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","muskokavet",0,FALSE,FALSE,NA,NA
"93","NIH agency's priority: Developing universal flu vaccine: Feb. 28 (UPI) -- The Nationals Institutes of Health is wor… https://t.co/PVG2piHZrB",FALSE,0,NA,2018-03-01 01:03:14,TRUE,NA,"969015170541355008",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","NewsUpdate24Int",0,FALSE,FALSE,NA,NA
"94","iv Peramivir no worse than olsetamivir for high risk patients with influenza a and b. https://t.co/TAoweWJ84U And a… https://t.co/dbN9eFFhuc",FALSE,2,NA,2018-03-01 01:02:02,TRUE,NA,"969014866500468736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","idfactoid",1,FALSE,FALSE,NA,NA
"95","Great news for families - kids under five to receive free flu jabs in the ACT after last year's horror flu season… https://t.co/zTlshE7IVe",FALSE,0,NA,2018-03-01 01:01:12,TRUE,NA,"969014658093924352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FamiliesACT",1,FALSE,FALSE,NA,NA
"96","7 recomendaciones para reducir el riesgo de infección por influenza - Diario Ejecutivo https://t.co/ZPiaRDvgqf",FALSE,0,NA,2018-03-01 01:00:29,FALSE,NA,"969014477743108097",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","diarioejecutivo",0,FALSE,FALSE,NA,NA
